"ID","Adoption","Died","Euthanasia","Return_to_owner","Transfer"
1976,0.9,0.0,0.0,0.1,0.0
1977,0.1,0.0,0.1,0.0,0.8
1978,0.6,0.0,0.0,0.0,0.4
1979,0.1,0.0,0.1,0.6,0.2
1980,0.8,0.0,0.0,0.0,0.2
1981,0.1,0.0,0.0,0.1,0.8
1982,1.0,0.0,0.0,0.0,0.0
1983,0.7,0.0,0.0,0.2,0.1
1984,0.2,0.0,0.0,0.0,0.8
1985,0.8,0.0,0.0,0.0,0.2
1986,0.2,0.0,0.0,0.4,0.4
1987,0.0,0.0,0.2,0.0,0.8
1988,0.9,0.0,0.0,0.1,0.0
1989,0.1,0.0,0.0,0.0,0.9
1990,0.9,0.0,0.0,0.0,0.1
1991,0.7,0.0,0.0,0.0,0.3
1992,0.4,0.0,0.0,0.0,0.6
1993,0.8,0.0,0.0,0.1,0.1
1994,0.9,0.0,0.0,0.0,0.1
1995,0.2,0.0,0.0,0.7,0.1
1996,0.5,0.0,0.0,0.2,0.3
1997,0.3,0.0,0.0,0.1,0.6
1998,0.3,0.0,0.0,0.7,0.0
1999,0.3,0.0,0.0,0.5,0.2
2000,0.9,0.0,0.0,0.1,0.0
2001,0.0,0.0,0.0,0.0,1.0
2002,0.2,0.0,0.1,0.0,0.7
2003,0.9,0.0,0.0,0.0,0.1
2004,0.6,0.0,0.0,0.0,0.4
2005,0.4,0.0,0.1,0.4,0.1
2006,0.3,0.0,0.2,0.2,0.3
2007,0.9,0.0,0.0,0.0,0.1
2008,0.3,0.0,0.1,0.6,0.0
2009,0.3,0.0,0.0,0.7,0.0
2010,0.2,0.0,0.1,0.3,0.4
2011,1.0,0.0,0.0,0.0,0.0
2012,0.8,0.0,0.0,0.0,0.2
2013,0.4,0.0,0.0,0.3,0.3
2014,0.8,0.0,0.0,0.1,0.1
2015,0.5,0.0,0.1,0.2,0.2
2016,0.9,0.0,0.0,0.0,0.1
2017,0.9,0.0,0.0,0.1,0.0
2018,0.2,0.0,0.0,0.4,0.4
2019,0.7,0.0,0.0,0.1,0.2
2020,0.4,0.0,0.0,0.5,0.1
2021,0.5,0.0,0.0,0.5,0.0
2022,0.1,0.0,0.0,0.1,0.8
2023,0.4,0.0,0.0,0.4,0.2
2024,0.6,0.0,0.1,0.3,0.0
2025,0.9,0.0,0.0,0.1,0.0
2026,1.0,0.0,0.0,0.0,0.0
2027,0.0,0.0,0.0,0.0,1.0
2028,0.2,0.0,0.0,0.7,0.1
2029,0.1,0.0,0.0,0.5,0.4
2030,0.9,0.0,0.0,0.1,0.0
2031,0.9,0.0,0.0,0.0,0.1
2032,0.0,0.0,0.0,0.0,1.0
2033,0.8,0.0,0.0,0.2,0.0
2034,0.0,0.0,0.0,0.0,1.0
2035,0.6,0.0,0.0,0.2,0.2
2036,0.5,0.0,0.0,0.3,0.2
2037,0.0,0.0,0.0,0.0,1.0
2038,0.0,0.0,0.0,0.0,1.0
2039,0.4,0.0,0.0,0.6,0.0
2040,0.5,0.0,0.0,0.4,0.1
2041,1.0,0.0,0.0,0.0,0.0
2042,0.0,0.0,0.0,0.0,1.0
2043,0.9,0.0,0.0,0.1,0.0
2044,0.4,0.0,0.0,0.5,0.1
2045,0.4,0.0,0.0,0.3,0.3
2046,0.7,0.0,0.1,0.2,0.0
2047,0.7,0.0,0.0,0.0,0.3
2048,0.6,0.0,0.0,0.3,0.1
2049,0.0,0.1,0.0,0.0,0.9
2050,0.6,0.0,0.0,0.0,0.4
2051,0.1,0.0,0.2,0.0,0.7
2052,0.1,0.0,0.0,0.7,0.2
2053,0.3,0.0,0.1,0.1,0.5
2054,0.9,0.0,0.0,0.1,0.0
2055,0.4,0.0,0.0,0.4,0.2
2056,0.0,0.0,0.1,0.8,0.1
2057,0.7,0.0,0.0,0.3,0.0
2058,0.0,0.0,0.0,0.0,1.0
2059,0.7,0.0,0.0,0.0,0.3
2060,1.0,0.0,0.0,0.0,0.0
2061,0.8,0.0,0.0,0.1,0.1
2062,0.7,0.0,0.0,0.0,0.3
2063,0.4,0.0,0.0,0.0,0.6
2064,1.0,0.0,0.0,0.0,0.0
2065,0.4,0.0,0.0,0.1,0.5
2066,0.1,0.0,0.3,0.4,0.2
2067,0.5,0.0,0.0,0.4,0.1
2068,0.2,0.0,0.1,0.0,0.7
2069,0.2,0.0,0.2,0.1,0.5
2070,1.0,0.0,0.0,0.0,0.0
2071,0.9,0.0,0.0,0.0,0.1
2072,0.6,0.0,0.0,0.0,0.4
2073,0.3,0.0,0.0,0.3,0.4
2074,0.6,0.0,0.0,0.2,0.2
2075,0.7,0.0,0.0,0.3,0.0
2076,0.8,0.0,0.0,0.2,0.0
2077,0.0,0.0,0.0,0.0,1.0
2078,0.1,0.0,0.2,0.2,0.5
2079,0.5,0.0,0.1,0.2,0.2
2080,0.6,0.0,0.0,0.3,0.1
2081,0.6,0.0,0.0,0.4,0.0
2082,0.5,0.0,0.0,0.4,0.1
2083,0.9,0.0,0.0,0.0,0.1
2084,0.0,0.0,0.2,0.6,0.2
2085,0.5,0.0,0.1,0.4,0.0
2086,1.0,0.0,0.0,0.0,0.0
2087,0.4,0.0,0.0,0.6,0.0
2088,0.9,0.0,0.0,0.1,0.0
2089,0.0,0.0,0.0,0.0,1.0
2090,1.0,0.0,0.0,0.0,0.0
2091,0.4,0.1,0.0,0.4,0.1
2092,0.0,0.0,0.0,0.0,1.0
2093,1.0,0.0,0.0,0.0,0.0
2094,0.1,0.0,0.0,0.0,0.9
2095,0.3,0.0,0.0,0.5,0.2
2096,0.0,0.0,0.0,0.0,1.0
2097,0.5,0.0,0.0,0.5,0.0
2098,0.0,0.0,0.0,0.0,1.0
2099,0.0,0.0,0.1,0.0,0.9
2100,0.8,0.0,0.0,0.1,0.1
2101,0.0,0.0,0.1,0.0,0.9
2102,0.1,0.1,0.0,0.0,0.8
2103,0.7,0.0,0.0,0.0,0.3
2104,0.0,0.0,0.5,0.0,0.5
2105,0.4,0.0,0.0,0.2,0.4
2106,1.0,0.0,0.0,0.0,0.0
2107,0.0,0.0,0.0,0.9,0.1
2108,0.8,0.0,0.0,0.0,0.2
2109,0.6,0.0,0.0,0.3,0.1
2110,0.1,0.0,0.1,0.7,0.1
2111,1.0,0.0,0.0,0.0,0.0
2112,0.0,0.0,0.0,0.0,1.0
2113,0.4,0.0,0.0,0.5,0.1
2114,0.8,0.0,0.0,0.1,0.1
2115,0.3,0.0,0.0,0.2,0.5
2116,0.8,0.0,0.0,0.1,0.1
2117,0.4,0.0,0.0,0.3,0.3
2118,0.7,0.0,0.0,0.3,0.0
2119,0.6,0.0,0.0,0.4,0.0
2120,0.3,0.0,0.0,0.0,0.7
2121,0.4,0.0,0.0,0.2,0.4
2122,0.9,0.0,0.0,0.1,0.0
2123,0.3,0.0,0.0,0.0,0.7
2124,0.7,0.0,0.0,0.0,0.3
2125,0.9,0.0,0.0,0.1,0.0
2126,0.3,0.0,0.1,0.3,0.3
2127,0.9,0.0,0.0,0.0,0.1
2128,0.2,0.0,0.0,0.2,0.6
2129,0.5,0.0,0.0,0.4,0.1
2130,0.3,0.0,0.1,0.1,0.5
2131,0.3,0.0,0.3,0.0,0.4
2132,0.7,0.0,0.0,0.2,0.1
2133,0.0,0.0,0.0,0.0,1.0
2134,0.0,0.0,0.0,0.0,1.0
2135,0.0,0.0,0.0,0.0,1.0
2136,0.8,0.0,0.1,0.1,0.0
2137,0.7,0.0,0.0,0.0,0.3
2138,0.7,0.0,0.0,0.0,0.3
2139,0.2,0.0,0.0,0.0,0.8
2140,0.1,0.0,0.0,0.6,0.3
2141,0.7,0.0,0.0,0.3,0.0
2142,0.1,0.0,0.0,0.9,0.0
2143,0.8,0.0,0.0,0.0,0.2
2144,0.9,0.0,0.0,0.1,0.0
2145,0.0,0.0,0.3,0.0,0.7
2146,0.6,0.0,0.0,0.1,0.3
2147,0.3,0.0,0.0,0.7,0.0
2148,0.5,0.0,0.0,0.5,0.0
2149,0.0,0.1,0.1,0.0,0.8
2150,0.5,0.0,0.0,0.0,0.5
2151,0.6,0.0,0.0,0.2,0.2
2152,0.9,0.0,0.0,0.0,0.1
2153,0.8,0.0,0.0,0.1,0.1
2154,0.8,0.0,0.0,0.0,0.2
2155,0.6,0.0,0.0,0.3,0.1
2156,0.4,0.0,0.0,0.1,0.5
2157,0.3,0.0,0.0,0.0,0.7
2158,0.5,0.0,0.0,0.5,0.0
2159,0.3,0.3,0.0,0.0,0.4
2160,1.0,0.0,0.0,0.0,0.0
2161,0.9,0.0,0.0,0.1,0.0
2162,0.8,0.0,0.0,0.2,0.0
2163,1.0,0.0,0.0,0.0,0.0
2164,0.2,0.0,0.0,0.1,0.7
2165,0.9,0.0,0.1,0.0,0.0
2166,0.5,0.0,0.0,0.5,0.0
2167,0.2,0.0,0.0,0.2,0.6
2168,1.0,0.0,0.0,0.0,0.0
2169,0.7,0.0,0.0,0.0,0.3
2170,0.0,0.0,0.0,0.0,1.0
2171,0.8,0.0,0.0,0.0,0.2
2172,0.8,0.0,0.0,0.0,0.2
2173,0.3,0.0,0.0,0.1,0.6
2174,0.4,0.0,0.0,0.4,0.2
2175,0.4,0.0,0.1,0.0,0.5
2176,0.5,0.0,0.0,0.4,0.1
2177,0.5,0.0,0.0,0.5,0.0
2178,0.9,0.0,0.1,0.0,0.0
2179,0.9,0.0,0.0,0.0,0.1
2180,0.6,0.0,0.0,0.3,0.1
2181,0.9,0.0,0.0,0.0,0.1
2182,1.0,0.0,0.0,0.0,0.0
2183,0.7,0.0,0.0,0.0,0.3
2184,0.4,0.0,0.1,0.4,0.1
2185,0.3,0.0,0.0,0.4,0.3
2186,0.5,0.0,0.2,0.3,0.0
2187,1.0,0.0,0.0,0.0,0.0
2188,0.6,0.0,0.0,0.3,0.1
2189,0.2,0.0,0.2,0.1,0.5
2190,0.4,0.0,0.0,0.5,0.1
2191,0.4,0.0,0.0,0.5,0.1
2192,0.6,0.0,0.0,0.0,0.4
2193,0.9,0.0,0.0,0.0,0.1
2194,0.0,0.0,0.0,0.0,1.0
2195,0.0,0.0,0.0,0.6,0.4
2196,0.3,0.0,0.0,0.2,0.5
2197,0.3,0.0,0.0,0.7,0.0
2198,0.5,0.0,0.0,0.5,0.0
2199,0.2,0.0,0.0,0.0,0.8
2200,0.1,0.0,0.2,0.4,0.3
2201,1.0,0.0,0.0,0.0,0.0
2202,0.6,0.0,0.0,0.0,0.4
2203,0.0,0.0,0.0,0.0,1.0
2204,0.0,0.0,0.0,0.0,1.0
2205,0.1,0.0,0.0,0.6,0.3
2206,0.0,0.0,0.1,0.9,0.0
2207,0.9,0.0,0.0,0.0,0.1
2208,0.0,0.0,0.1,0.0,0.9
2209,0.5,0.0,0.0,0.4,0.1
2210,0.2,0.0,0.0,0.8,0.0
2211,0.9,0.0,0.0,0.0,0.1
2212,0.6,0.0,0.0,0.0,0.4
2213,0.5,0.0,0.0,0.4,0.1
2214,0.4,0.0,0.0,0.6,0.0
2215,0.1,0.0,0.1,0.4,0.4
2216,0.8,0.0,0.0,0.1,0.1
2217,0.1,0.0,0.0,0.0,0.9
2218,0.0,0.0,0.0,0.0,1.0
2219,0.2,0.0,0.2,0.1,0.5
2220,0.6,0.1,0.1,0.2,0.0
2221,0.4,0.0,0.0,0.5,0.1
2222,0.9,0.0,0.0,0.0,0.1
2223,1.0,0.0,0.0,0.0,0.0
2224,0.7,0.0,0.0,0.3,0.0
2225,0.2,0.0,0.2,0.5,0.1
2226,1.0,0.0,0.0,0.0,0.0
2227,0.4,0.0,0.1,0.1,0.4
2228,0.8,0.0,0.0,0.2,0.0
2229,0.4,0.0,0.0,0.0,0.6
2230,0.5,0.0,0.0,0.3,0.2
2231,0.0,0.0,0.0,0.0,1.0
2232,0.4,0.0,0.0,0.2,0.4
2233,0.8,0.0,0.0,0.1,0.1
2234,1.0,0.0,0.0,0.0,0.0
2235,0.4,0.0,0.0,0.0,0.6
2236,0.6,0.0,0.0,0.2,0.2
2237,0.0,0.0,0.0,1.0,0.0
2238,0.0,0.0,0.0,0.0,1.0
2239,0.7,0.0,0.0,0.3,0.0
2240,0.3,0.0,0.0,0.4,0.3
2241,0.7,0.0,0.0,0.0,0.3
2242,0.8,0.0,0.0,0.0,0.2
2243,0.6,0.0,0.2,0.0,0.2
2244,0.0,0.0,0.2,0.4,0.4
2245,0.6,0.0,0.0,0.4,0.0
2246,0.0,0.0,0.0,0.0,1.0
2247,0.3,0.0,0.1,0.1,0.5
2248,0.4,0.0,0.0,0.3,0.3
2249,0.0,0.0,0.0,0.0,1.0
2250,0.7,0.0,0.0,0.2,0.1
2251,1.0,0.0,0.0,0.0,0.0
2252,0.3,0.0,0.1,0.2,0.4
2253,0.1,0.0,0.0,0.5,0.4
2254,1.0,0.0,0.0,0.0,0.0
2255,0.0,0.0,0.0,0.0,1.0
2256,0.7,0.0,0.0,0.3,0.0
2257,0.1,0.0,0.2,0.0,0.7
2258,0.4,0.0,0.0,0.0,0.6
2259,0.6,0.0,0.0,0.1,0.3
2260,0.7,0.0,0.0,0.2,0.1
2261,0.8,0.0,0.0,0.0,0.2
2262,0.9,0.0,0.0,0.0,0.1
2263,0.3,0.0,0.0,0.3,0.4
2264,0.0,0.0,0.0,0.0,1.0
2265,0.1,0.0,0.0,0.4,0.5
2266,1.0,0.0,0.0,0.0,0.0
2267,0.9,0.0,0.0,0.1,0.0
2268,0.3,0.0,0.3,0.0,0.4
2269,0.0,0.0,0.0,0.0,1.0
2270,0.0,0.0,0.0,0.0,1.0
2271,0.2,0.0,0.2,0.4,0.2
2272,0.0,0.0,0.0,0.0,1.0
2273,0.6,0.0,0.1,0.2,0.1
2274,0.5,0.0,0.0,0.2,0.3
2275,1.0,0.0,0.0,0.0,0.0
2276,0.0,0.0,0.1,0.0,0.9
2277,0.9,0.0,0.0,0.1,0.0
2278,0.4,0.0,0.0,0.6,0.0
2279,0.0,0.0,0.0,0.0,1.0
2280,0.5,0.0,0.0,0.0,0.5
2281,0.8,0.0,0.0,0.1,0.1
2282,0.4,0.0,0.0,0.5,0.1
2283,0.8,0.0,0.0,0.2,0.0
2284,0.9,0.0,0.0,0.0,0.1
2285,1.0,0.0,0.0,0.0,0.0
2286,0.3,0.0,0.0,0.2,0.5
2287,0.2,0.0,0.2,0.0,0.6
2288,0.4,0.0,0.0,0.0,0.6
2289,0.3,0.0,0.0,0.2,0.5
2290,0.7,0.0,0.0,0.0,0.3
2291,0.7,0.0,0.0,0.3,0.0
2292,0.1,0.0,0.3,0.3,0.3
2293,0.5,0.0,0.0,0.1,0.4
2294,1.0,0.0,0.0,0.0,0.0
2295,0.8,0.0,0.0,0.2,0.0
2296,1.0,0.0,0.0,0.0,0.0
2297,0.4,0.0,0.0,0.5,0.1
2298,0.2,0.0,0.3,0.5,0.0
2299,0.9,0.0,0.0,0.0,0.1
2300,0.6,0.0,0.0,0.4,0.0
2301,0.7,0.0,0.2,0.0,0.1
2302,0.4,0.0,0.0,0.1,0.5
2303,0.2,0.1,0.0,0.0,0.7
2304,0.7,0.0,0.0,0.1,0.2
2305,0.0,0.0,0.1,0.9,0.0
2306,1.0,0.0,0.0,0.0,0.0
2307,0.4,0.0,0.0,0.0,0.6
2308,0.4,0.0,0.0,0.0,0.6
2309,0.0,0.0,0.0,0.0,1.0
2310,0.0,0.0,0.0,0.0,1.0
2311,0.0,0.0,0.0,0.0,1.0
2312,0.4,0.0,0.0,0.0,0.6
2313,0.7,0.0,0.2,0.1,0.0
2314,0.6,0.0,0.0,0.4,0.0
2315,0.7,0.0,0.0,0.0,0.3
2316,0.5,0.0,0.0,0.5,0.0
2317,0.3,0.0,0.0,0.0,0.7
2318,0.4,0.0,0.0,0.0,0.6
2319,0.0,0.0,0.0,0.0,1.0
2320,0.2,0.0,0.1,0.3,0.4
2321,0.7,0.0,0.0,0.1,0.2
2322,0.7,0.0,0.0,0.2,0.1
2323,0.6,0.0,0.0,0.1,0.3
2324,0.9,0.0,0.0,0.1,0.0
2325,0.0,0.0,0.0,0.0,1.0
2326,0.9,0.0,0.0,0.0,0.1
2327,0.0,0.0,0.0,0.0,1.0
2328,0.4,0.0,0.0,0.5,0.1
2329,0.6,0.0,0.0,0.0,0.4
2330,0.9,0.0,0.0,0.0,0.1
2331,0.8,0.0,0.0,0.0,0.2
2332,0.0,0.0,0.0,0.8,0.2
2333,0.6,0.0,0.0,0.4,0.0
2334,0.6,0.0,0.1,0.3,0.0
2335,0.7,0.0,0.2,0.0,0.1
2336,0.5,0.0,0.0,0.5,0.0
2337,0.3,0.0,0.0,0.0,0.7
2338,0.0,0.0,0.0,0.0,1.0
2339,1.0,0.0,0.0,0.0,0.0
2340,1.0,0.0,0.0,0.0,0.0
2341,0.7,0.0,0.0,0.0,0.3
2342,0.8,0.0,0.0,0.2,0.0
2343,0.6,0.0,0.1,0.0,0.3
2344,0.7,0.0,0.0,0.1,0.2
2345,0.8,0.0,0.1,0.0,0.1
2346,0.0,0.0,0.1,0.0,0.9
2347,0.2,0.0,0.0,0.2,0.6
2348,0.0,0.1,0.0,0.0,0.9
2349,0.2,0.0,0.1,0.0,0.7
2350,0.0,0.1,0.0,0.0,0.9
2351,0.4,0.0,0.0,0.1,0.5
2352,1.0,0.0,0.0,0.0,0.0
2353,0.8,0.0,0.0,0.2,0.0
2354,0.0,0.1,0.0,0.0,0.9
2355,1.0,0.0,0.0,0.0,0.0
2356,0.6,0.0,0.1,0.3,0.0
2357,0.7,0.0,0.0,0.2,0.1
2358,0.6,0.0,0.0,0.0,0.4
2359,0.9,0.0,0.0,0.0,0.1
2360,0.7,0.0,0.1,0.1,0.1
2361,0.7,0.0,0.0,0.2,0.1
2362,0.7,0.0,0.0,0.1,0.2
2363,0.8,0.0,0.0,0.1,0.1
2364,1.0,0.0,0.0,0.0,0.0
2365,0.9,0.0,0.0,0.1,0.0
2366,0.8,0.0,0.1,0.0,0.1
2367,0.0,0.0,0.3,0.6,0.1
2368,0.9,0.0,0.0,0.0,0.1
2369,0.9,0.0,0.1,0.0,0.0
2370,0.4,0.0,0.0,0.2,0.4
2371,0.9,0.0,0.0,0.0,0.1
2372,0.8,0.0,0.0,0.2,0.0
2373,0.2,0.0,0.1,0.1,0.6
2374,0.9,0.0,0.0,0.0,0.1
2375,0.6,0.0,0.0,0.1,0.3
2376,0.9,0.0,0.0,0.1,0.0
2377,0.8,0.0,0.0,0.2,0.0
2378,0.9,0.0,0.0,0.0,0.1
2379,0.6,0.0,0.0,0.4,0.0
2380,0.0,0.0,0.0,0.0,1.0
2381,0.8,0.0,0.1,0.0,0.1
2382,0.4,0.0,0.0,0.0,0.6
2383,0.1,0.0,0.0,0.7,0.2
2384,0.8,0.0,0.0,0.1,0.1
2385,0.0,0.0,0.1,0.0,0.9
2386,0.4,0.0,0.3,0.3,0.0
2387,0.9,0.0,0.0,0.0,0.1
2388,0.5,0.0,0.0,0.5,0.0
2389,0.0,0.0,0.1,0.0,0.9
2390,0.6,0.0,0.1,0.2,0.1
2391,0.2,0.0,0.0,0.7,0.1
2392,0.9,0.0,0.0,0.0,0.1
2393,0.2,0.0,0.0,0.6,0.2
2394,0.4,0.0,0.0,0.4,0.2
2395,0.0,0.0,0.0,0.0,1.0
2396,0.7,0.0,0.0,0.1,0.2
2397,0.1,0.0,0.0,0.0,0.9
2398,0.1,0.0,0.0,0.1,0.8
2399,0.9,0.0,0.0,0.1,0.0
2400,0.9,0.0,0.0,0.0,0.1
2401,0.4,0.0,0.2,0.2,0.2
2402,0.9,0.0,0.0,0.1,0.0
2403,0.5,0.0,0.0,0.1,0.4
2404,0.7,0.0,0.0,0.3,0.0
2405,0.6,0.0,0.0,0.1,0.3
2406,0.7,0.0,0.0,0.0,0.3
2407,0.7,0.0,0.0,0.3,0.0
2408,0.7,0.0,0.0,0.1,0.2
2409,0.0,0.0,0.0,0.0,1.0
2410,0.5,0.0,0.1,0.1,0.3
2411,0.7,0.0,0.0,0.3,0.0
2412,0.6,0.0,0.1,0.0,0.3
2413,0.0,0.0,0.1,0.0,0.9
2414,0.6,0.0,0.0,0.3,0.1
2415,0.8,0.0,0.0,0.0,0.2
2416,1.0,0.0,0.0,0.0,0.0
2417,0.0,0.0,0.2,0.1,0.7
2418,0.0,0.1,0.1,0.0,0.8
2419,0.1,0.1,0.1,0.1,0.6
2420,0.3,0.0,0.0,0.6,0.1
2421,0.1,0.0,0.1,0.0,0.8
2422,0.8,0.0,0.0,0.2,0.0
2423,1.0,0.0,0.0,0.0,0.0
2424,0.4,0.0,0.1,0.2,0.3
2425,0.2,0.0,0.0,0.1,0.7
2426,0.0,0.0,0.0,1.0,0.0
2427,0.0,0.0,0.0,0.0,1.0
2428,0.8,0.0,0.0,0.2,0.0
2429,0.6,0.0,0.0,0.4,0.0
2430,1.0,0.0,0.0,0.0,0.0
2431,1.0,0.0,0.0,0.0,0.0
2432,0.9,0.0,0.1,0.0,0.0
2433,1.0,0.0,0.0,0.0,0.0
2434,0.2,0.1,0.0,0.0,0.7
2435,0.8,0.0,0.0,0.0,0.2
2436,0.0,0.0,0.5,0.0,0.5
2437,0.9,0.0,0.0,0.0,0.1
2438,0.2,0.0,0.2,0.3,0.3
2439,1.0,0.0,0.0,0.0,0.0
2440,0.3,0.0,0.0,0.0,0.7
2441,0.4,0.0,0.0,0.6,0.0
2442,0.2,0.0,0.0,0.5,0.3
2443,0.4,0.0,0.0,0.0,0.6
2444,0.7,0.0,0.0,0.3,0.0
2445,0.0,0.0,0.1,0.0,0.9
2446,0.2,0.0,0.0,0.5,0.3
2447,0.8,0.0,0.0,0.0,0.2
2448,0.9,0.0,0.0,0.0,0.1
2449,1.0,0.0,0.0,0.0,0.0
2450,0.6,0.1,0.1,0.0,0.2
2451,0.1,0.0,0.3,0.5,0.1
2452,0.0,0.0,0.0,0.0,1.0
2453,0.2,0.0,0.0,0.0,0.8
2454,0.8,0.0,0.0,0.2,0.0
2455,0.8,0.0,0.0,0.1,0.1
2456,1.0,0.0,0.0,0.0,0.0
2457,0.1,0.0,0.1,0.0,0.8
2458,0.9,0.0,0.0,0.0,0.1
2459,0.0,0.0,0.0,0.0,1.0
2460,0.8,0.0,0.1,0.0,0.1
2461,0.6,0.0,0.2,0.2,0.0
2462,0.4,0.0,0.0,0.4,0.2
2463,0.9,0.0,0.0,0.0,0.1
2464,0.9,0.0,0.0,0.0,0.1
2465,0.7,0.0,0.0,0.2,0.1
2466,0.9,0.0,0.0,0.0,0.1
2467,0.8,0.0,0.0,0.0,0.2
2468,0.0,0.0,0.0,0.0,1.0
2469,0.9,0.0,0.0,0.1,0.0
2470,1.0,0.0,0.0,0.0,0.0
2471,0.3,0.0,0.0,0.1,0.6
2472,1.0,0.0,0.0,0.0,0.0
2473,1.0,0.0,0.0,0.0,0.0
2474,0.7,0.0,0.1,0.2,0.0
2475,0.5,0.0,0.0,0.3,0.2
2476,0.0,0.0,0.0,0.0,1.0
2477,0.0,0.0,0.2,0.7,0.1
2478,0.0,0.0,0.1,0.0,0.9
2479,0.3,0.0,0.0,0.2,0.5
2480,0.8,0.0,0.0,0.0,0.2
2481,0.4,0.1,0.1,0.3,0.1
2482,0.4,0.0,0.0,0.0,0.6
2483,0.2,0.0,0.0,0.1,0.7
2484,0.0,0.0,0.2,0.0,0.8
2485,1.0,0.0,0.0,0.0,0.0
2486,0.8,0.0,0.0,0.2,0.0
2487,0.5,0.0,0.0,0.4,0.1
2488,0.5,0.0,0.1,0.3,0.1
2489,0.0,0.0,0.0,0.0,1.0
2490,0.8,0.0,0.0,0.0,0.2
2491,0.5,0.0,0.0,0.1,0.4
2492,0.6,0.0,0.0,0.4,0.0
2493,0.2,0.1,0.1,0.5,0.1
2494,0.0,0.0,0.0,0.0,1.0
2495,1.0,0.0,0.0,0.0,0.0
2496,0.9,0.0,0.0,0.1,0.0
2497,0.9,0.0,0.0,0.0,0.1
2498,0.0,0.0,0.0,0.0,1.0
2499,0.0,0.0,0.1,0.0,0.9
2500,0.0,0.0,0.2,0.0,0.8
2501,0.7,0.0,0.0,0.3,0.0
2502,0.1,0.0,0.1,0.4,0.4
2503,1.0,0.0,0.0,0.0,0.0
2504,0.8,0.0,0.0,0.1,0.1
2505,0.7,0.0,0.0,0.0,0.3
2506,0.3,0.0,0.0,0.5,0.2
2507,0.0,0.0,0.1,0.0,0.9
2508,0.7,0.0,0.0,0.0,0.3
2509,0.1,0.0,0.0,0.0,0.9
2510,0.9,0.0,0.1,0.0,0.0
2511,0.7,0.0,0.0,0.2,0.1
2512,0.7,0.0,0.1,0.2,0.0
2513,0.0,0.0,0.0,0.0,1.0
2514,0.0,0.0,0.0,0.0,1.0
2515,0.7,0.0,0.0,0.2,0.1
2516,0.5,0.0,0.0,0.5,0.0
2517,0.1,0.0,0.1,0.0,0.8
2518,1.0,0.0,0.0,0.0,0.0
2519,0.2,0.0,0.3,0.4,0.1
2520,0.1,0.0,0.0,0.7,0.2
2521,0.0,0.0,0.0,1.0,0.0
2522,0.9,0.0,0.0,0.1,0.0
2523,0.9,0.0,0.0,0.0,0.1
2524,0.4,0.0,0.0,0.5,0.1
2525,0.4,0.0,0.2,0.2,0.2
2526,0.3,0.0,0.0,0.0,0.7
2527,0.8,0.0,0.0,0.1,0.1
2528,0.6,0.0,0.0,0.2,0.2
2529,0.0,0.0,0.0,0.8,0.2
2530,0.0,0.0,0.0,0.0,1.0
2531,0.0,0.0,0.2,0.0,0.8
2532,0.0,0.0,0.2,0.0,0.8
2533,1.0,0.0,0.0,0.0,0.0
2534,0.1,0.0,0.2,0.0,0.7
2535,0.6,0.0,0.0,0.4,0.0
2536,0.5,0.0,0.0,0.4,0.1
2537,0.4,0.0,0.0,0.2,0.4
2538,0.2,0.0,0.0,0.3,0.5
2539,0.0,0.0,0.0,0.0,1.0
2540,0.1,0.0,0.0,0.0,0.9
2541,0.7,0.0,0.0,0.0,0.3
2542,1.0,0.0,0.0,0.0,0.0
2543,1.0,0.0,0.0,0.0,0.0
2544,1.0,0.0,0.0,0.0,0.0
2545,1.0,0.0,0.0,0.0,0.0
2546,0.1,0.0,0.5,0.0,0.4
2547,0.5,0.0,0.0,0.4,0.1
2548,0.9,0.0,0.0,0.1,0.0
2549,0.9,0.0,0.0,0.1,0.0
2550,0.2,0.0,0.2,0.5,0.1
2551,0.6,0.0,0.0,0.2,0.2
2552,0.0,0.0,0.0,0.0,1.0
2553,0.6,0.0,0.0,0.4,0.0
2554,0.8,0.0,0.0,0.1,0.1
2555,0.7,0.0,0.0,0.1,0.2
2556,0.0,0.0,0.0,0.0,1.0
2557,0.8,0.0,0.0,0.1,0.1
2558,1.0,0.0,0.0,0.0,0.0
2559,0.8,0.0,0.0,0.2,0.0
2560,0.7,0.0,0.0,0.1,0.2
2561,0.3,0.0,0.0,0.5,0.2
2562,0.8,0.0,0.0,0.2,0.0
2563,0.3,0.0,0.0,0.7,0.0
2564,1.0,0.0,0.0,0.0,0.0
2565,1.0,0.0,0.0,0.0,0.0
2566,0.1,0.0,0.0,0.8,0.1
2567,0.1,0.0,0.2,0.4,0.3
2568,0.8,0.0,0.0,0.2,0.0
2569,0.2,0.0,0.1,0.2,0.5
2570,0.9,0.0,0.0,0.0,0.1
2571,0.9,0.0,0.0,0.1,0.0
2572,0.7,0.0,0.0,0.2,0.1
2573,0.9,0.0,0.0,0.0,0.1
2574,1.0,0.0,0.0,0.0,0.0
2575,0.8,0.0,0.0,0.1,0.1
2576,0.6,0.0,0.0,0.0,0.4
2577,0.8,0.0,0.0,0.1,0.1
2578,0.4,0.0,0.0,0.6,0.0
2579,0.3,0.0,0.0,0.3,0.4
2580,0.4,0.0,0.0,0.0,0.6
2581,0.5,0.0,0.0,0.0,0.5
2582,0.3,0.0,0.1,0.5,0.1
